"","freq","prev","p.freq","p.prev","p","contaminant"
"Zotu2055",5.98637750791182e-05,20,NA,0.658730158730159,0.658730158730159,FALSE
"Zotu1218",0.000153103859959322,32,NA,0.753968253968254,0.753968253968254,FALSE
"Zotu5117",2.19148862709865e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4744",2.70771909234488e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2092",6.12825074254064e-05,23,NA,0.682539682539683,0.682539682539683,FALSE
"Zotu303",0.000536671473792098,58,NA,0.46031746031746,0.46031746031746,FALSE
"Zotu4013",2.65877481847147e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu3518",2.86337670406116e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5935",2.44572232704518e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu3377",4.95014464582426e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu718",0.000260671355428243,49,NA,0.888888888888889,0.888888888888889,FALSE
"Zotu439",0.00040377095882504,54,NA,0.428571428571428,0.428571428571428,FALSE
"Zotu581",0.000241843323009299,40,NA,0.817460317460317,0.817460317460317,FALSE
"Zotu2904",5.07637258978929e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu2204",5.43269067228517e-05,22,NA,0.674603174603175,0.674603174603175,FALSE
"Zotu1315",0.000127028005549042,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu2580",5.20033086975231e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu4395",2.27188926612317e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1961",0.00011208134034415,22,NA,0.174603174603175,0.174603174603175,FALSE
"Zotu4260",4.94365339999463e-05,12,NA,0.0952380952380952,0.0952380952380952,TRUE
"Zotu1865",6.46210031091497e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu574",0.000253265555788347,23,NA,0.182539682539683,0.182539682539683,FALSE
"Zotu2741",4.19223214540996e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu722",0.000217547240446163,45,NA,0.357142857142857,0.357142857142857,FALSE
"Zotu2623",5.99458043825159e-05,22,NA,0.674603174603175,0.674603174603175,FALSE
"Zotu583",0.000242369974266324,45,NA,0.857142857142857,0.857142857142857,FALSE
"Zotu3145",5.95777735042516e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu876",0.000161841407482936,24,NA,0.69047619047619,0.69047619047619,FALSE
"Zotu1807",6.10938620790891e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu1736",0.000100602411904306,22,NA,0.674603174603175,0.674603174603175,FALSE
"Zotu3590",4.1549396298027e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu3893",5.10758037260804e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu518",0.000396950595707212,55,NA,0.436507936507937,0.436507936507937,FALSE
"Zotu501",0.000260201308786041,44,NA,0.849206349206349,0.849206349206349,FALSE
"Zotu563",0.000266732739433843,38,NA,0.301587301587302,0.301587301587302,FALSE
"Zotu932",0.000155084530519438,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu2870",3.98067365588063e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu3199",5.84800292107478e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu3764",4.55346474139727e-05,27,NA,0.214285714285714,0.214285714285714,FALSE
"Zotu5142",3.48624328847759e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3987",1.89518578272754e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu1477",8.42771431963796e-05,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu3096",3.4897761613093e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu5238",4.63673412317759e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3595",2.46503323501027e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu2328",8.34452790261423e-05,31,NA,0.746031746031746,0.746031746031746,FALSE
"Zotu1298",9.39261950037101e-05,32,NA,0.253968253968254,0.253968253968254,FALSE
"Zotu3292",4.52211535907231e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu3553",3.80506516043551e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu878",0.00018148517798907,27,NA,0.714285714285714,0.714285714285714,FALSE
"Zotu3266",2.84493096884105e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu1159",0.000106327667131533,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu2682",3.30698338683066e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu2865",5.43531130113838e-05,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu3495",2.56651192872806e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2547",0.000305727698346251,44,NA,0.849206349206349,0.849206349206349,FALSE
"Zotu519",0.000308944498854622,48,NA,0.380952380952381,0.380952380952381,FALSE
"Zotu590",0.000258482381732861,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu268",0.000572348211290823,48,NA,0.380952380952381,0.380952380952381,FALSE
"Zotu2602",4.97095914456414e-05,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu516",0.00034730500879945,44,NA,0.849206349206349,0.849206349206349,FALSE
"Zotu5894",2.83954647129428e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu1112",0.000127174592631055,34,NA,0.76984126984127,0.76984126984127,FALSE
"Zotu440",0.000485215816516867,40,NA,0.817460317460317,0.817460317460317,FALSE
"Zotu985",0.000150483899707041,29,NA,0.73015873015873,0.73015873015873,FALSE
"Zotu372",0.000472934334296062,30,NA,0.738095238095238,0.738095238095238,FALSE
"Zotu3762",2.7755338891477e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu464",0.000438751549216982,56,NA,0.444444444444444,0.444444444444444,FALSE
"Zotu988",0.00014078983390753,32,NA,0.753968253968254,0.753968253968254,FALSE
"Zotu1363",0.000104890542798505,31,NA,0.746031746031746,0.746031746031746,FALSE
"Zotu999",0.00014816526485446,26,NA,0.206349206349206,0.206349206349206,FALSE
"Zotu3448",2.97665639011332e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu385",0.000383980903332848,31,NA,0.746031746031746,0.746031746031746,FALSE
"Zotu810",0.000184589550629573,44,NA,0.849206349206349,0.849206349206349,FALSE
"Zotu234",0.0006993482875303,59,NA,0.468253968253968,0.468253968253968,FALSE
"Zotu4052",3.936168693482e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu2336",5.485941676171e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu1637",0.000116725117207792,28,NA,0.722222222222222,0.722222222222222,FALSE
"Zotu3179",4.21024385965727e-05,16,NA,0.126984126984127,0.126984126984127,FALSE
"Zotu6062",4.56457914627352e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu5248",3.64655808987054e-05,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu5043",2.24936629714885e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu5586",6.96838326319137e-05,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu4525",3.97561197693396e-05,20,NA,0.158730158730159,0.158730158730159,FALSE
"Zotu2238",4.96015796177194e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu1118",0.000127361298252205,34,NA,0.26984126984127,0.26984126984127,FALSE
"Zotu4650",2.07883863997382e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu1963",4.59130950207671e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu4002",1.76919288444086e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3998",6.24500372108925e-05,20,NA,0.658730158730159,0.658730158730159,FALSE
"Zotu6177",4.00581002533506e-05,7,NA,0.0555555555555555,0.0555555555555555,TRUE
"Zotu996",0.000127031312646186,37,NA,0.293650793650794,0.293650793650794,FALSE
"Zotu1400",0.000131850990564642,37,NA,0.793650793650794,0.793650793650794,FALSE
"Zotu491",0.00034072481073484,54,NA,0.928571428571428,0.928571428571428,FALSE
"Zotu6117",1.46080422137739e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu2109",6.82374538341306e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu122",0.00101121723117398,59,NA,0.468253968253968,0.468253968253968,FALSE
"Zotu3484",2.526410999116e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu6172",1.7545669826652e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu4035",2.0445785247968e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu3061",3.14030957271775e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu1926",6.08855860938568e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu952",0.000173046456661589,32,NA,0.253968253968254,0.253968253968254,FALSE
"Zotu462",0.000410561358312162,50,NA,0.396825396825397,0.396825396825397,FALSE
"Zotu594",0.000304673425237666,44,NA,0.349206349206349,0.349206349206349,FALSE
"Zotu1311",0.000134697392666463,33,NA,0.261904761904762,0.261904761904762,FALSE
"Zotu2279",6.62697700059947e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu967",0.000154621938183077,37,NA,0.793650793650794,0.793650793650794,FALSE
"Zotu615",0.000281431426247889,43,NA,0.841269841269841,0.841269841269841,FALSE
"Zotu1379",9.50153781121859e-05,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu5522",1.60701686852655e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu3395",3.67545623691504e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu1382",0.000106309984152439,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu5980",1.70735343529163e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu3800",3.77774128481224e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu2312",0.000113614168636312,33,NA,0.261904761904762,0.261904761904762,FALSE
"Zotu6023",1.21494460472562e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu1465",0.000100823959846264,29,NA,0.73015873015873,0.73015873015873,FALSE
"Zotu2505",4.75473802231494e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu1631",8.0097195731113e-05,29,NA,0.73015873015873,0.73015873015873,FALSE
"Zotu825",0.000195562966911639,37,NA,0.293650793650794,0.293650793650794,FALSE
"Zotu1881",5.89441806480366e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu1387",0.000146769218885829,36,NA,0.285714285714286,0.285714285714286,FALSE
"Zotu732",0.000187543161005054,44,NA,0.849206349206349,0.849206349206349,FALSE
"Zotu4074",1.57586239586892e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4926",1.16723985400716e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu1044",0.000175456222256136,54,NA,0.428571428571428,0.428571428571428,FALSE
"Zotu5286",2.48975800264924e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu1254",0.000116091645334213,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu3670",5.70150790614816e-05,23,NA,0.682539682539683,0.682539682539683,FALSE
"Zotu3473",4.23131039419342e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu4635",3.63987207811309e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu3433",2.98983039691875e-05,5,NA,0.0396825396825397,0.0396825396825397,TRUE
"Zotu4173",2.77216458230259e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu672",0.000231196750674905,47,NA,0.873015873015873,0.873015873015873,FALSE
"Zotu2380",0.000115540553197922,33,NA,0.761904761904762,0.761904761904762,FALSE
"Zotu5683",8.25525407659717e-06,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1438",7.34852066336424e-05,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu1185",0.000124746494538542,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu1982",4.6722840285212e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu3824",3.23411893706785e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu1370",9.5966245208019e-05,24,NA,0.69047619047619,0.69047619047619,FALSE
"Zotu2953",4.18482667806757e-05,19,NA,0.150793650793651,0.150793650793651,FALSE
"Zotu586",0.000279193644904682,38,NA,0.301587301587302,0.301587301587302,FALSE
"Zotu4218",6.17711392292286e-05,22,NA,0.174603174603175,0.174603174603175,FALSE
"Zotu4065",2.77444628155957e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2722",3.45504374397884e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu294",0.000551717578907906,43,NA,0.341269841269841,0.341269841269841,FALSE
"Zotu4640",4.00613354677181e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu3675",4.19729886043416e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu6048",9.22793285561782e-06,1,NA,NA,NA,FALSE
"Zotu2231",5.03794733412498e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu1115",0.000127755090402418,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu1394",0.000108153710184435,29,NA,0.23015873015873,0.23015873015873,FALSE
"Zotu4092",3.51732156164317e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu3964",1.86689304392394e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu391",0.000432968297454194,52,NA,0.412698412698413,0.412698412698413,FALSE
"Zotu987",0.000140857924597443,34,NA,0.76984126984127,0.76984126984127,FALSE
"Zotu986",0.00014955849053172,40,NA,0.317460317460317,0.317460317460317,FALSE
"Zotu195",0.000761915295861524,45,NA,0.357142857142857,0.357142857142857,FALSE
"Zotu2544",3.4838684224456e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu5406",4.77017110637037e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu1285",0.000111706162403896,31,NA,0.746031746031746,0.746031746031746,FALSE
"Zotu2112",5.55296256136535e-05,20,NA,0.658730158730159,0.658730158730159,FALSE
"Zotu278",0.000567520348564579,57,NA,0.452380952380952,0.452380952380952,FALSE
"Zotu948",0.000154140073289762,33,NA,0.761904761904762,0.761904761904762,FALSE
"Zotu3198",3.96676906375188e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu4807",2.19732833676342e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu2699",5.09782174027675e-05,20,NA,0.658730158730159,0.658730158730159,FALSE
"Zotu4913",1.77145754314759e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5955",2.05073392619989e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3094",3.40159154990512e-05,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu1862",7.85542654204179e-05,23,NA,0.682539682539683,0.682539682539683,FALSE
"Zotu2525",6.58483933384402e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3796",3.40984742870277e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu1486",7.4662677502666e-05,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu2266",5.20987481406976e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu1700",8.34595730523713e-05,30,NA,0.738095238095238,0.738095238095238,FALSE
"Zotu2774",3.74180053065681e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu332",0.000445089438023103,50,NA,0.396825396825397,0.396825396825397,FALSE
"Zotu3234",3.12398712908364e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu5477",2.40848477886317e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu1905",8.0728873730816e-05,26,NA,0.706349206349206,0.706349206349206,FALSE
"Zotu2234",4.65087895575115e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu2405",8.12778415152757e-05,22,NA,0.674603174603175,0.674603174603175,FALSE
"Zotu1769",0.000104551096873582,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu2738",3.55529000313901e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu2963",5.52806729819752e-05,28,NA,0.722222222222222,0.722222222222222,FALSE
"Zotu4493",3.85955809668836e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu637",0.000221417208535595,22,NA,0.674603174603175,0.674603174603175,FALSE
"Zotu1121",0.000144042062443051,29,NA,0.23015873015873,0.23015873015873,FALSE
"Zotu3197",4.56643668693039e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu524",0.000296756906527491,48,NA,0.380952380952381,0.380952380952381,FALSE
"Zotu2987",4.81385836117903e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu915",0.000158961299811187,27,NA,0.714285714285714,0.714285714285714,FALSE
"Zotu3810",4.64849524620776e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu6255",2.38470416474088e-05,12,NA,0.0952380952380952,0.0952380952380952,TRUE
"Zotu4847",2.333141306092e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu2293",6.33540502976697e-05,24,NA,0.69047619047619,0.69047619047619,FALSE
"Zotu4534",2.31315826465716e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3768",2.74548337783617e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu6148",2.17329150077559e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu916",0.000156153958742397,23,NA,0.182539682539683,0.182539682539683,FALSE
"Zotu1950",7.5278429926913e-05,30,NA,0.738095238095238,0.738095238095238,FALSE
"Zotu4800",4.92800360507728e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu5745",2.53992920762356e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1414",0.00013107872781655,34,NA,0.76984126984127,0.76984126984127,FALSE
"Zotu498",0.000338626667273668,44,NA,0.349206349206349,0.349206349206349,FALSE
"Zotu3651",4.91958970638915e-05,20,NA,0.158730158730159,0.158730158730159,FALSE
"Zotu244",0.000602326315226705,46,NA,0.365079365079365,0.365079365079365,FALSE
"Zotu2621",6.2717183616211e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu2188",6.4646723706352e-05,27,NA,0.714285714285714,0.714285714285714,FALSE
"Zotu388",0.000512286140296573,37,NA,0.293650793650794,0.293650793650794,FALSE
"Zotu2339",0.000147015843884562,29,NA,0.73015873015873,0.73015873015873,FALSE
"Zotu3886",3.61250483908645e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu1539",8.89309484859934e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu2480",7.15689450280344e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu123",0.00108772704146116,57,NA,0.452380952380952,0.452380952380952,FALSE
"Zotu5405",3.63049619661461e-05,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu1425",9.89930428829971e-05,28,NA,0.722222222222222,0.722222222222222,FALSE
"Zotu4206",3.57649509326163e-05,20,NA,0.658730158730159,0.658730158730159,FALSE
"Zotu2025",8.59603478272553e-05,31,NA,0.746031746031746,0.746031746031746,FALSE
"Zotu2413",4.65455486714663e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu509",0.000316806859660752,51,NA,0.904761904761905,0.904761904761905,FALSE
"Zotu933",0.000153232974454765,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu5517",1.19124622459353e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4986",2.36513243014744e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu1727",9.45311038612793e-05,26,NA,0.706349206349206,0.706349206349206,FALSE
"Zotu4751",4.28946176418285e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu1016",0.000113228267540113,24,NA,0.69047619047619,0.69047619047619,FALSE
"Zotu755",0.000203748437856945,31,NA,0.246031746031746,0.246031746031746,FALSE
"Zotu3942",6.21509411860535e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu436",0.00034073460702536,34,NA,0.26984126984127,0.26984126984127,FALSE
"Zotu2115",5.858302961798e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu1085",0.000133547714852199,39,NA,0.80952380952381,0.80952380952381,FALSE
"Zotu2251",6.24774266713985e-05,26,NA,0.706349206349206,0.706349206349206,FALSE
"Zotu5091",2.34906339647905e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu3492",4.59408985427586e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu1392",0.000103210440609844,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu1150",0.000121915113030646,37,NA,0.793650793650794,0.793650793650794,FALSE
"Zotu842",0.000174402412494083,42,NA,0.333333333333333,0.333333333333333,FALSE
"Zotu2442",6.06278507856141e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu1374",0.00010163763392951,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu3251",2.90107712731702e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu346",0.000461666317909397,31,NA,0.746031746031746,0.746031746031746,FALSE
"Zotu1805",6.98254683322242e-05,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu3741",2.99559875758745e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu510",0.000246865652566891,38,NA,0.801587301587302,0.801587301587302,FALSE
"Zotu2156",5.26408754003473e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3803",1.76216379583272e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu2341",5.74660665756321e-05,19,NA,0.150793650793651,0.150793650793651,FALSE
"Zotu1130",0.000125349414943731,24,NA,0.69047619047619,0.69047619047619,FALSE
"Zotu1037",0.000148785252944545,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu3391",3.6606127918686e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu6151",2.2075446500312e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu979",0.000151529051432775,26,NA,0.206349206349206,0.206349206349206,FALSE
"Zotu4405",2.68094564789786e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2193",5.06742214040071e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu2974",3.62863399544763e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu6059",1.9701777771318e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5550",4.71715094500804e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu1588",0.000107407954076456,28,NA,0.222222222222222,0.222222222222222,FALSE
"Zotu1386",0.000131314758223048,27,NA,0.714285714285714,0.714285714285714,FALSE
"Zotu3935",3.28481095788729e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu3212",2.21794540336555e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu795",0.000199876565726042,28,NA,0.722222222222222,0.722222222222222,FALSE
"Zotu3060",4.41022050327047e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu6346",1.97098792046245e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5102",2.5897548664641e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu2171",5.11298821813095e-05,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu2139",5.79352847203989e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu5009",3.97583554222959e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu4779",3.61606543080784e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu2855",3.33721786876611e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu532",0.000307471845944994,47,NA,0.373015873015873,0.373015873015873,FALSE
"Zotu862",0.000179879427317448,38,NA,0.801587301587302,0.801587301587302,FALSE
"Zotu1812",8.16083551259838e-05,26,NA,0.206349206349206,0.206349206349206,FALSE
"Zotu522",0.000312941413103106,43,NA,0.841269841269841,0.841269841269841,FALSE
"Zotu336",0.00052879853686045,40,NA,0.317460317460317,0.317460317460317,FALSE
"Zotu2407",3.8035724741172e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu6130",1.63804237669635e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4179",1.94431674030668e-05,13,NA,0.103174603174603,0.103174603174603,FALSE
"Zotu6376",1.36957534792436e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2060",5.65198648937663e-05,20,NA,0.658730158730159,0.658730158730159,FALSE
"Zotu4634",2.31214869964157e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu1282",0.000120370436074172,39,NA,0.80952380952381,0.80952380952381,FALSE
"Zotu1573",9.44369981918293e-05,37,NA,0.293650793650794,0.293650793650794,FALSE
"Zotu5860",2.09520236595891e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1145",0.000181105198605734,42,NA,0.333333333333333,0.333333333333333,FALSE
"Zotu5739",1.10515389880194e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu712",0.000184273390415416,30,NA,0.738095238095238,0.738095238095238,FALSE
"Zotu2162",8.58241449064716e-05,25,NA,0.698412698412698,0.698412698412698,FALSE
"Zotu5650",1.66135131704876e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1731",8.69610607342727e-05,30,NA,0.738095238095238,0.738095238095238,FALSE
"Zotu3191",2.74403852871067e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu5930",1.70106577599851e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu1817",8.99061218487862e-05,32,NA,0.753968253968254,0.753968253968254,FALSE
"Zotu4882",4.54414084222426e-05,28,NA,0.722222222222222,0.722222222222222,FALSE
"Zotu4268",4.00949004515419e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu197",0.000689577550530758,51,NA,0.404761904761905,0.404761904761905,FALSE
"Zotu4626",1.17888390904653e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu107",0.00115845657317708,46,NA,0.865079365079365,0.865079365079365,FALSE
"Zotu6237",8.82143891498363e-06,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu936",0.000159402947833249,41,NA,0.825396825396825,0.825396825396825,FALSE
"Zotu4133",3.95881733835477e-05,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu4298",9.41235195600111e-05,39,NA,0.30952380952381,0.30952380952381,FALSE
"Zotu2573",5.5064408041463e-05,26,NA,0.706349206349206,0.706349206349206,FALSE
"Zotu4479",1.25876399929156e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu2125",6.86053266047232e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu1239",0.000104764109462322,19,NA,0.650793650793651,0.650793650793651,FALSE
"Zotu2979",3.78606074757549e-05,14,NA,0.111111111111111,0.111111111111111,FALSE
"Zotu543",0.00036855661535736,32,NA,0.753968253968254,0.753968253968254,FALSE
"Zotu2595",5.13019771493256e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu2208",6.41880162276163e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu3763",3.02136810192455e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu4498",1.82986516143502e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu903",0.000169563200519423,21,NA,0.666666666666667,0.666666666666667,FALSE
