ANATOMY,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",nan,nan,nan,nan,nan,nan,nan
Zotu,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu1446,0.006681,0.00648,0.006346,0.003074,0.003245,0.066641,0.0,0.00314,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces echinoruber
Zotu1447,0.0,0.0,0.003173,0.003074,0.003245,0.0,0.006279,0.012561,bacteria,verrucomicrobiota,opitutae,opitutales,opitutaceae,oleiharenicola,oleiharenicola alkalitolerans
Zotu1448,0.0,0.035638,0.0,0.0,0.0,0.0,0.00314,0.021981,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu1449,0.030065,0.071276,0.136434,0.150635,0.006491,0.069815,0.059651,0.00628,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter radiotolerans
Zotu1450,0.0,0.0,0.003173,0.0,0.003245,0.0,0.0,0.00628,bacteria,bacillota,clostridia,eubacteriales,desulfotomaculaceae,desulfotomaculum,desulfotomaculum nigrificans
Zotu1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,geothermobacteraceae,geothermobacter,geothermobacter hydrogeniphilus
Zotu1452,0.006681,0.0,0.0,0.0,0.0,0.0,0.006279,0.00314,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu1453,0.0,0.427655,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,deltaproteobacteria,deltaproteobacteria,deltaproteobacteria,candidatus babela,delta proteobacterium babl1
Zotu1454,0.096877,0.00324,0.003173,0.0953,0.210957,0.028561,0.0,0.0,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu1455,0.0,0.012959,0.0,0.0,0.081137,0.0,0.00314,0.00314,bacteria,pseudomonadota,deltaproteobacteria,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter carbinolicus
Zotu1456,0.006681,0.0,0.003173,0.003074,0.279112,0.0,0.216627,0.009421,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu1457,0.020043,0.00324,0.149126,0.003074,0.159029,0.0,0.00314,0.0,bacteria,bacillota,bacilli,bacillales,bacillales family x. incertae sedis,brockia,brockia lithotrophica
Zotu1458,0.006681,0.00648,0.003173,0.0,0.126574,0.003173,0.075348,0.053384,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga flocculans
Zotu1459,0.0,0.029158,0.126916,0.009223,0.292094,0.003173,0.00314,0.00314,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,litorilinea,litorilinea aerophila
Zotu1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,lactobacillales,enterococcaceae,enterococcus,enterococcus cecorum
Zotu1461,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,gemmata,gemmata massiliana
Zotu1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola ferriacetica
Zotu1463,0.0,0.0,0.006346,0.003074,0.0,0.012694,0.069069,0.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,caldilinea,caldilinea tarbellica
Zotu1465,0.003341,0.051837,0.057112,0.356605,0.003245,0.006347,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043963,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu1467,0.020043,0.00324,0.003173,0.003074,0.188238,0.107895,0.012558,0.028262,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga flocculans
Zotu1468,0.0,0.00648,0.003173,0.0,0.003245,0.0,0.0,0.00314,bacteria,bacteroidota,flavobacteriia,flavobacteriales,weeksellaceae,moheibacter,moheibacter stercoris
Zotu1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu1470,0.096877,0.042118,0.047593,0.009223,0.126574,0.063468,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,plastoroseomonas,plastoroseomonas hellenica
Zotu1471,0.0,0.0,0.0,0.0,0.006491,0.003173,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,pseudoroseomonas,pseudoroseomonas musae
Zotu1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,mycoplasmatota,mollicutes,entomoplasmatales,spiroplasmataceae,spiroplasma,spiroplasma kunkelii
Zotu1473,0.0,0.016199,0.0,0.0,0.0,0.0,0.0,0.00314,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium ochraceum
Zotu1474,0.0,0.0,0.0,0.003074,0.003245,0.0,0.006279,0.00314,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu1475,0.043427,0.589646,0.0,0.003074,0.0,0.0,0.00314,0.00314,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,zavarzinella,zavarzinella formosa
Zotu1476,0.0,0.00324,0.0,0.006148,0.022718,0.0,0.028256,0.00314,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu1477,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,ornatilinea,ornatilinea apprima
Zotu1478,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,lactobacillales,enterococcaceae,enterococcus,enterococcus cecorum
Zotu1480,0.003341,0.0,0.0,0.003074,0.0,0.060294,0.025116,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter aerolatus
Zotu1482,0.003341,0.00324,0.0,0.003074,0.006491,0.0,0.00314,0.009421,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas piscis
Zotu1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028262,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,blastococcus,blastococcus jejuensis
Zotu1484,0.003341,0.035638,0.003173,0.006148,0.003245,0.098375,0.0,0.00314,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu1485,0.003341,0.0,0.0,0.003074,0.0,0.0,0.0,0.00314,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,pontibacter,pontibacter arcticus
Zotu1487,0.0,0.0,0.0,0.0,0.003245,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,lignipirellula,lignipirellula cremea
Zotu1488,0.0,0.00324,0.003173,0.159857,0.003245,0.012694,0.072209,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu1489,0.0,0.0,0.003173,0.0,0.0,0.006347,0.0,0.00314,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu1490,0.033406,0.012959,0.0,0.202896,0.146047,0.012694,0.00314,0.028262,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu1491,0.003341,0.00324,0.003173,0.003074,0.0,0.006347,0.006279,0.009421,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,saccharibacillus,saccharibacillus endophyticus
Zotu1492,0.076833,0.097194,0.053939,0.0,0.243412,0.050774,0.0,0.00628,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiales,nordella,nordella oligomobilis
Zotu1493,0.003341,0.0,0.003173,0.003074,0.0,0.006347,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,methylobacterium,methylobacterium iners
Zotu1494,0.0,0.00324,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,phycisphaerae,phycisphaerales,phycisphaeraceae,mucisphaera,mucisphaera calidilacus
Zotu1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015701,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas parvus
Zotu1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,devosiaceae,devosia,devosia elaeis
Zotu1497,0.020043,0.0,0.0,0.003074,0.0,0.012694,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter taiwanensis
Zotu1498,0.64139,0.0,0.003173,0.003074,0.0,0.003173,0.0,0.0,bacteria,cyanobacteriota,cyanophyceae,coleofasciculales,coleofasciculaceae,limnofasciculus,limnofasciculus baicalensis
Zotu1499,0.0,0.0,0.0,0.0,0.0,0.003173,0.0,0.0,bacteria,actinomycetota,actinomycetes,micrococcales,micrococcaceae,rothia,rothia dentocariosa
Zotu1500,0.003341,0.0,0.0,0.003074,0.214202,0.0,0.087907,0.062804,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga zambiensis
Zotu1501,0.143645,0.071276,0.069804,0.003074,0.146047,0.003173,0.00314,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans
Zotu1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,anatilimnocola,anatilimnocola aggregata
Zotu1503,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,gemmata,gemmata massiliana
Zotu1505,0.096877,0.090715,0.060285,0.003074,0.006491,0.006347,0.00314,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu1506,0.0,0.00324,0.003173,0.003074,0.003245,0.006347,0.0,0.069085,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1508,0.003341,0.0,0.006346,0.006148,0.0,0.0,0.006279,0.031402,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu1509,0.030065,0.00324,0.130089,0.0,0.019473,0.006347,0.021977,0.009421,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter tropicus
Zotu1510,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,bacteroidota,bacteroidia,bacteroidales,paludibacteraceae,paludibacter,paludibacter jiangxiensis
Zotu1511,0.033406,0.0,0.0,0.003074,0.003245,0.0,0.0,0.00314,bacteria,myxococcota,myxococcota,polyangiales,polyangiaceae,polyangium,polyangium sorediatum
Zotu1512,0.023384,0.051837,0.006346,0.0,0.0,0.0,0.050232,0.021981,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu1513,0.0,0.0,0.003173,0.003074,0.0,0.003173,0.00314,0.00314,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter galbus
Zotu1514,0.003341,0.0,0.0,0.0,0.0,0.171363,0.015698,0.00628,bacteria,acidobacteriota,blastocatellia,blastocatellales,pyrinomonadaceae,pyrinomonas,pyrinomonas methylaliphatogenes
Zotu1515,0.0,0.00648,0.0,0.006148,0.0,0.003173,0.122441,0.128749,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga aerilata
Zotu1516,0.0,0.0,0.0,0.003074,0.0,0.0,0.00314,0.00314,bacteria,actinomycetota,actinomycetes,sporichthyales,sporichthyaceae,sporichthya,sporichthya polymorpha
Zotu1517,0.070152,0.012959,0.012692,0.027668,0.042191,0.0,0.0,0.009421,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu1518,0.003341,0.00324,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,fimbriiglobus,fimbriiglobus ruber
Zotu1519,0.0,0.0,0.0,0.003074,0.0,0.0,0.012558,0.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu1521,0.0,0.0,0.0,0.003074,0.003245,0.006347,0.009419,0.0,bacteria,pseudomonadota,gammaproteobacteria,chromatiales,thioprofundaceae,thioprofundum,thioprofundum hispidum
Zotu1522,0.0,0.0,0.0,0.006148,0.006491,0.003173,0.0,0.00314,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter xylanophilus
Zotu1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu1524,0.0,0.00324,0.0,0.0,0.0,0.0,0.0,0.015701,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga aerilata
Zotu1525,0.003341,0.00324,0.0,0.006148,0.003245,0.006347,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu1526,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.00628,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum malthae
Zotu1527,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,leptothrix,leptothrix mobilis
Zotu1528,0.0,0.0,0.0,0.0,0.0,0.0,0.006279,0.00314,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter spartanus
Zotu1529,0.026725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,gemmata,gemmata palustris
Zotu1530,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,bacteria,rhodothermota,rhodothermia,rhodothermales,salisaetaceae,roseithermus,roseithermus sacchariphilus
Zotu1531,0.006681,0.0,0.0,0.0,0.0,0.003173,0.087907,0.00314,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,sphaerotilaceae,rubrivivax,rubrivivax albus
Zotu1532,0.0,0.0,0.003173,0.006148,0.006491,0.003173,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu1533,0.05679,0.077755,0.126916,0.119893,0.0,0.00952,0.012558,0.00314,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter radiotolerans
Zotu1534,0.013362,0.035638,0.0,0.003074,0.048682,0.269739,0.134999,0.0,bacteria,thermomicrobiota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter radiotolerans
Zotu1536,0.046768,0.226787,0.212584,0.0,0.16552,0.0,0.00314,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu1537,0.0,0.00324,0.0,0.003074,0.0,0.0,0.0,0.028262,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter vibrioides
Zotu1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas lutea
Zotu1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,anaerolineae,aggregatilineales,aggregatilineaceae,aggregatilinea,aggregatilinea lenta
Zotu1540,0.0,0.00324,0.003173,0.006148,0.0,0.0,0.0,0.012561,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas montis
Zotu1541,0.0,0.00324,0.003173,0.003074,0.003245,0.0,0.00314,0.053384,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,comamonadaceae,ramlibacter,ramlibacter tataouinensis
Zotu1542,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,pseudonocardia,pseudonocardia xinjiangensis
Zotu1543,0.0,0.022679,0.04442,0.0,0.003245,0.003173,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu1544,0.0,0.0,0.003173,0.003074,0.003245,0.0,0.006279,0.075365,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga aerilata
Zotu1545,0.003341,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,bacillota,bacillota,bacillota,bacillota,capillibacterium,capillibacterium thermochitinicola
Zotu1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus chilensis
Zotu1547,0.003341,0.00324,0.006346,0.003074,0.0,0.0,0.015698,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu1548,0.036746,0.00648,0.0,0.0,0.029209,0.0,0.006279,0.018841,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola carboxydiphila
Zotu1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,oxalophagus,oxalophagus oxalicus
Zotu1550,0.0,0.022679,0.028556,0.0,0.0,0.0,0.0,0.00314,bacteria,bacillota,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus thermophilus
Zotu1551,0.0,0.0,0.0,0.273602,0.094119,0.003173,0.0,0.0,archaea,methanobacteriota,halobacteria,halobacteriales,halobacteriaceae,halobellus,halobellus limi
Zotu1552,0.006681,0.0,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides mesophilus
Zotu1553,0.0,0.00324,0.0,0.0,0.003245,0.022214,0.040814,0.043963,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1554,0.0,0.0,0.003173,0.006148,0.003245,0.006347,0.021977,0.317161,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus nigrescens
Zotu1555,0.0,0.0,0.0,0.0,0.0,0.003173,0.0,0.028262,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas arantia
Zotu1556,0.0,0.0,0.0,0.479572,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,urbifossiella,urbifossiella limnaea
Zotu1557,0.0,0.00648,0.006346,0.003074,0.181747,0.199924,0.081628,0.00314,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea thailandensis
Zotu1558,0.0,0.0,0.0,0.0,0.0,0.006347,0.0,0.00628,bacteria,acidobacteriota,blastocatellia,blastocatellales,blastocatellaceae,blastocatella,blastocatella fastidiosa
Zotu1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetia,streptosporangiales,streptosporangiaceae,thermobispora,thermobispora bispora
Zotu1561,0.0,0.0,0.006346,0.0,0.074646,0.199924,0.06593,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,rhodothermota,rhodothermia,rhodothermales,rhodothermaceae,rhodocaloribacter,rhodocaloribacter litoris
Zotu1563,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu1564,0.0,0.00324,0.006346,0.003074,0.0,0.0,0.0,0.00314,bacteria,verrucomicrobiota,spartobacteria,chthoniobacterales,chthoniobacteraceae,chthoniobacter,chthoniobacter flavus
Zotu1565,0.0,0.00324,0.003173,0.003074,0.0,0.0,0.0,0.043963,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1566,0.0,0.0,0.0,0.0,0.0,0.003173,0.00314,0.018841,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,planobispora,planobispora rosea
Zotu1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu1568,0.010022,0.016199,0.0,0.003074,0.0,0.0,0.0,0.00314,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,methylophilaceae,novimethylophilus,novimethylophilus kurashikiensis
Zotu1569,0.0,0.00324,0.0,0.006148,0.003245,0.0,0.0,0.00314,bacteria,pseudomonadota,gammaproteobacteria,methylococcales,methylococcaceae,methylogaea,methylogaea oryzae
Zotu1570,0.003341,0.0,0.066631,0.0,0.0,0.145976,0.00314,0.00314,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1571,0.0,0.0,0.0,0.0,0.0,0.0,0.025116,0.00314,bacteria,myxococcota,myxococcia,myxococcales,archangiaceae,archangium,archangium gephyra
Zotu1572,0.006681,0.00648,0.0,0.0,0.003245,0.003173,0.100465,0.094206,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu1573,0.006681,0.0,0.0,0.0,0.003245,0.057121,0.147557,0.047103,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,acidiferrimicrobium,acidiferrimicrobium australe
Zotu1574,0.003341,0.00324,0.003173,0.0,0.006491,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu1575,0.0,0.00324,0.0,0.0,0.003245,0.038081,0.018837,0.109907,bacteria,pseudomonadota,oligoflexia,bdellovibrionales,bdellovibrionaceae,bdellovibrio,bdellovibrio bacteriovorus
Zotu1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012561,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,belnapia,belnapia arida
Zotu1577,0.354101,0.093955,0.003173,0.003074,0.0,0.0,0.047093,0.00628,bacteria,acidobacteriota,terriglobia,terriglobales,acidobacteriaceae,edaphobacter,edaphobacter aggregans
Zotu1578,0.0,0.0,0.0,0.003074,0.003245,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium rubrum
Zotu1579,0.0,0.0,0.0,0.0,0.0,0.028561,0.015698,0.00314,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
