ANATOMY,Interdune,Stoss,Lee,Interdune,Interdune,Interdune,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Lee,Interdune,Stoss,Stoss,Lee,Lee,Lee,Stoss,Stoss,Lee,Stoss,Lee,"Stoss, Star","Stoss, Star","Lee, Star","Stoss, Star","Stoss, Star",Stoss,Lee,Stoss,Stoss,Lee,Lee,Lee,Lee,Interdune,Interdune,Stoss,Stoss,Stoss,Lee,Lee,Interdune,Lee,"Stoss, Crest",Lee,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",nan,nan,nan,nan,nan,nan,nan
Zotu,MF.4B,MF.5B,MF.6B,MF.7B,MF.8B,MF.11A,MF.12A,MF.13A,MF.14B,MF.15A,MF.16A,MF.17A,MF.18B,MF.19A,MF.20A,MF.27B,MF.30A,MF.33A,ED.01A,ED.02B,ED.03A,ED.04A,ED.05A,ED.06A,ED.08A,ED.09A,ED.10A,ED.11A,ED.12A,ED.13A,ED.14B,ED.15B,ED.16A,ED.17B,ED.18A,ED.19A,ED.20A,ED.21A,ED.22A,ED.23A,ED.24A,ED.33A,IX.1B,IX.2A,IX.3A,IX.4B,IX.5A,IX.6A,IX.7A,IX.8A,IX.9A,IX.10A,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097,0.0,0.0,0.0,0.003069,0.0,0.0,0.0,0.0,0.003118,0.0,0.0,0.0,0.0,0.0,0.0,0.003035,0.0,0.006081,0.003182,0.0,0.0,0.013362,0.068036,0.041248,0.0,0.016227,0.006347,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006012,0.0,0.00307,0.0,0.0,0.003069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009066,0.0,0.0,0.00304,0.003182,0.006124,0.0,0.0,0.0,0.003173,0.0,0.0,0.085682,0.084767,0.0,bacteria,pseudomonadota,gammaproteobacteria,legionellales,legionellaceae,legionella,legionella waltersii
Zotu3820,0.003062,0.0,0.0,0.0,0.0,0.0,0.003043,0.0,0.0,0.0,0.003063,0.003073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003035,0.0,0.00304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126936,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003044,0.0,0.003069,0.0,0.003061,0.0,0.003034,0.0,0.0,0.0,0.0,0.151658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,catellatospora,catellatospora tagetis
Zotu3824,0.0,0.036784,0.0,0.047842,0.059633,0.0,0.0,0.0,0.003111,0.0,0.0,0.0,0.0,0.003079,0.0,0.0,0.00611,0.003072,0.00315,0.0,0.0,0.0,0.003013,0.0,0.017939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas wittichii
Zotu3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110035,0.003111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,pontibacter,pontibacter akesuensis
Zotu3826,0.003062,0.0,0.003148,0.095684,0.033543,0.0,0.003043,0.003057,0.0,0.003096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003072,0.0,0.003053,0.006089,0.003565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas parvus
Zotu3827,0.0,0.0,0.0,0.0,0.003727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009611,0.0,0.0,0.0,0.0,0.003053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006,0.0,0.0,0.0,0.0,0.0,0.003092,0.0,0.0,0.0,0.0,0.0,0.007712,0.0,0.0,0.0,0.006044,0.0,0.0,0.0,0.003182,0.0,0.0,0.003341,0.0,0.0,0.0,0.168765,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes serenus
Zotu3828,0.0,0.003065,0.0,0.003417,0.0,0.003116,0.0,0.00917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007175,0.0,0.003101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04627,0.0,0.0,0.0,0.0,0.0,0.0,0.00304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu3829,0.0,0.0,0.0,0.0,0.0,0.003116,0.0,0.0,0.0,0.003096,0.0,0.0,0.0,0.116988,0.0,0.0,0.003055,0.0,0.0,0.006107,0.0,0.0,0.0,0.003022,0.0,0.0,0.0,0.003103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu3830,0.0,0.0,0.0,0.0,0.011181,0.0,0.0,0.0,0.0,0.0,0.0,0.003073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049,0.0,0.0,0.0,0.006137,0.0,0.0,0.00307,0.0,0.0,0.0,0.003856,0.0,0.0,0.003063,0.003022,0.097105,0.003028,0.0,0.0,0.0,0.0,0.0,0.00324,0.0,0.003074,0.003245,0.041254,0.103604,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu3831,0.0,0.0,0.0,0.0,0.003727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006,0.0,0.00307,0.0,0.0,0.0,0.0,0.006121,0.0,0.0,0.0,0.009175,0.011567,0.0,0.003033,0.0,0.003022,0.0,0.0,0.00304,0.0,0.0,0.0,0.0,0.00324,0.0,0.0,0.071401,0.069815,0.034535,0.012561,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu3832,0.006124,0.0,0.003148,0.054677,0.074541,0.021814,0.027386,0.0,0.0,0.0,0.0,0.08297,0.0,0.0,0.003204,0.009297,0.0,0.003072,0.00315,0.015267,0.0,0.0,0.0,0.0,0.007175,0.0,0.003101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas jaspsi
Zotu3833,0.0,0.0,0.003148,0.0,0.0,0.0,0.0,0.0,0.0,0.006193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003032,0.003069,0.003092,0.0,0.00307,0.0,0.0,0.003058,0.0,0.003042,0.0,0.0,0.126923,0.0,0.0,0.00304,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,0.0,0.006347,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049,0.0,0.0,0.0,0.0,0.0,0.0,0.00307,0.0,0.0,0.0,0.003856,0.0,0.009099,0.003063,0.0,0.0,0.0,0.0,0.003182,0.0,0.0,0.003341,0.0,0.0,0.0,0.0,0.114242,0.0,0.0,bacteria,acidobacteriota,blastocatellia,blastocatellales,blastocatellaceae,blastocatella,blastocatella fastidiosa
Zotu3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006,0.003049,0.00307,0.003044,0.003032,0.0,0.0,0.0,0.00307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003035,0.0,0.0,0.003182,0.0,0.0,0.023384,0.087475,0.025383,0.0,0.003245,0.00952,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu3836,0.0,0.003065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003096,0.003063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006026,0.0,0.0,0.145248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,pedomonas,pedomonas mirosovicensis
Zotu3837,0.0,0.0,0.0,0.006835,0.003727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003032,0.0,0.0,0.003061,0.0,0.003034,0.0,0.0,0.0,0.0,0.003033,0.0,0.0,0.0,0.003028,0.0,0.009546,0.006124,0.0,0.043427,0.00324,0.041248,0.0,0.0,0.060294,0.021977,0.0,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003063,0.0,0.0,0.003079,0.009611,0.003099,0.00611,0.0,0.0,0.195414,0.0,0.0,0.0,0.0,0.0,0.003026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium ochraceum
Zotu3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003111,0.0,0.003063,0.0,0.00304,0.0,0.0,0.0,0.0,0.003072,0.0,0.0,0.003045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,geobacterales,geobacteraceae,geobacter,geobacter metallireducens
Zotu3840,0.0,0.0,0.0,0.017086,0.003727,0.0,0.003043,0.0,0.0,0.003096,0.0,0.0,0.0,0.0,0.0,0.003099,0.0,0.0,0.0,0.0,0.003045,0.0,0.0,0.0,0.0,0.006052,0.148837,0.003103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011567,0.0,0.0,0.0,0.003022,0.0,0.0,0.00304,0.041364,0.0,0.0,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,sediminibacterium,sediminibacterium goheungense
Zotu3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006,0.003049,0.0,0.003044,0.0,0.003069,0.068034,0.201995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003063,0.003022,0.0,0.003028,0.0,0.0,0.0,0.0,0.003341,0.0,0.0,0.003074,0.0,0.003173,0.0,0.0,bacteria,actinomycetota,actinomycetia,micrococcales,dermacoccaceae,dermacoccus,dermacoccus nishinomiyaensis
Zotu3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006,0.0,0.0,0.0,0.003032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003063,0.003022,0.0,0.0,0.0,0.0,0.003062,0.0,0.0,0.00324,0.0,0.003074,0.253148,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049,0.00307,0.003044,0.003032,0.0,0.0,0.0,0.076741,0.0,0.0,0.0,0.003856,0.0,0.006066,0.003063,0.003022,0.003035,0.0,0.0,0.0,0.0,0.0,0.033406,0.106914,0.006346,0.0,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,terriglobia,terriglobales,acidobacteriaceae,edaphobacter,edaphobacter aggregans
Zotu3844,0.0,0.0,0.0,0.017086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003103,0.003023,0.0,0.0,0.0,0.003044,0.0,0.0,0.003092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003182,0.0,0.122956,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,pedobacter,pedobacter mongoliensis
Zotu3845,0.0,0.0,0.031476,0.034173,0.06336,0.0,0.0,0.0,0.012443,0.0,0.024504,0.003073,0.0,0.0,0.0,0.003099,0.051935,0.003072,0.0,0.0,0.0,0.0,0.003013,0.003022,0.0,0.0,0.003101,0.0,0.006045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003092,0.0,0.0,0.0,0.0,0.0,0.0,0.003042,0.0,0.0,0.003022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133065,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,limisphaeraceae,limisphaera,limisphaera ngatamarikiensis
Zotu3847,0.0,0.0,0.0,0.0,0.0,0.158933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003053,0.0,0.0,0.0,0.0,0.0,0.006052,0.0,0.0,0.003023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006116,0.0,0.003042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003173,0.0,0.040823,bacteria,rhodothermota,rhodothermia,rhodothermales,salisaetaceae,roseithermus,roseithermus sacchariphilus
Zotu3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006,0.0,0.0,0.009133,0.003032,0.0,0.0,0.0,0.0,0.0,0.003118,0.003058,0.003856,0.0,0.0,0.006126,0.0,0.0,0.0,0.0,0.0,0.0,0.003074,0.073493,0.038878,0.0,0.003074,0.0,0.003173,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas aurantiaca
Zotu3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,methanobacteriota,halobacteria,halobacteriales,halobacteriaceae,halomicrobium,halomicrobium zhouii
Zotu3850,0.0,0.003065,0.009443,0.0,0.0,0.0,0.0,0.0,0.003111,0.0,0.049008,0.003073,0.0,0.015393,0.0,0.0,0.0,0.0,0.0,0.0,0.003045,0.0,0.006026,0.0,0.007175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas wittichii
Zotu3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003022,0.0,0.0,0.0,0.0,0.003062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,pseudonocardia,pseudonocardia halophobica
Zotu3852,0.0,0.0,0.015738,0.006835,0.003727,0.0,0.0,0.0,0.0,0.0,0.003063,0.0,0.0,0.0,0.006407,0.0,0.003055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307,0.0,0.0,0.0,0.055664,0.0,0.0,0.003034,0.0,0.0,0.057837,0.0,0.191089,0.003063,0.0,0.0,0.0,0.0,0.0,0.003062,0.0,0.003341,0.009719,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,devosiaceae,devosia,devosia enhydra
Zotu3853,0.0,0.0,0.018886,0.0,0.003727,0.0,0.0,0.0,0.003111,0.0,0.0,0.08297,0.0,0.0,0.025629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101072,0.0,0.0,0.0,0.0,0.031819,0.0,0.0,0.0,0.0,0.003173,0.0,0.0,0.0,0.00314,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003044,0.0,0.0,0.0,0.0,0.168831,0.0,0.0,0.006116,0.0,0.003042,0.0,0.003063,0.0,0.0,0.0,0.0,0.003182,0.0,0.0,0.033406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon gulosus
Zotu3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003022,0.0,0.242079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,methanobacteriota,halobacteria,halobacteriales,halobacteriaceae,halobacterium,halobacterium bonnevillei
Zotu3856,0.0,0.003065,0.003148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003079,0.0,0.0,0.0,0.113668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetia,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea salmonea
Zotu3857,0.0,0.0,0.0,0.041007,0.0,0.003116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006121,0.0,0.0,0.0,0.0,0.142664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu3858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130654,0.0,0.0,0.003073,0.0,0.0,0.003204,0.0,0.003055,0.0,0.0,0.0,0.0,0.0,0.0,0.009065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,chromatiales,thioprofundaceae,thioprofundum,thioprofundum lithotrophicum
Zotu3859,0.003062,0.0,0.0,0.0,0.0,0.0,0.003043,0.0,0.0,0.0,0.0,0.0,0.0,0.006157,0.086497,0.0,0.0,0.0,0.00315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003042,0.0,0.0,0.0,0.0,0.0,0.072966,0.0,0.006124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.025122,bacteria,bacteroidota,cytophagia,cytophagales,cytophagaceae,rhodocytophaga,rhodocytophaga aerolata
Zotu3860,0.0,0.0,0.0,0.003417,0.003727,0.0,0.0,0.0,0.0,0.003096,0.0,0.033802,0.0,0.0,0.003204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003063,0.0,0.0,0.003028,0.00304,0.0,0.0,0.0,0.003341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,saccharopolyspora,saccharopolyspora gregorii
